time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	std_px_est	std_py_est	std_v_est	std_yaw_est	std_yaw_rate_est	RMSE_acc_px	RMSE_acc_py	RMSE_acc_vx	RMSE_acc_vy
1477010459650000	-16.176	-9.50847	4.92914	3.29882	-0.410259	radar	2.57573	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734	0.06599	0.0796715	0.13433	0.0383415	0.0575522	0.0783009	0.0859356	0.418507	0.25364
1477010459700000	-16.4303	-9.50091	4.93042	3.26195	-0.425131	lidar	1.01011	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198	0.063065	0.0748599	0.138787	0.0364975	0.0565993	0.0782001	0.0858749	0.417886	0.25327
1477010459750000	-16.644	-9.50926	4.85811	3.2359	-0.431211	radar	5.29969	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301	0.0656282	0.0800733	0.135841	0.0380697	0.057316	0.0781493	0.0858545	0.417267	0.252896
1477010459800000	-16.9313	-9.4917	4.9106	3.1964	-0.447081	lidar	2.10758	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773	0.0627313	0.0751029	0.139899	0.0362742	0.0564293	0.0780377	0.0859557	0.416651	0.252534
1477010459850000	-17.1855	-9.54296	4.95158	3.18917	-0.431873	radar	7.31983	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479	0.0651962	0.0803081	0.137635	0.0377462	0.0570434	0.0779226	0.0859294	0.416051	0.252169
1477010459900000	-17.4509	-9.55154	4.97617	3.16582	-0.433286	lidar	0.491588	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024	0.0624115	0.0753829	0.141228	0.0359983	0.0562214	0.0778128	0.0858988	0.415472	0.251808
1477010459950000	-17.7061	-9.54676	4.96113	3.1388	-0.439621	radar	1.79071	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703	0.0648258	0.0807725	0.139171	0.0374469	0.0568167	0.0777132	0.0858832	0.414888	0.251443
1477010460000000	-17.9636	-9.5116	4.97219	3.10498	-0.450245	lidar	0.481014	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151	0.0621062	0.0757337	0.142335	0.0357334	0.0560417	0.0776324	0.085965	0.414317	0.251075
1477010460050000	-18.204	-9.48301	4.9328	3.07441	-0.459735	radar	0.920933	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648	0.0644256	0.0811265	0.140962	0.0370766	0.0565285	0.0775478	0.0861163	0.413726	0.25072
1477010460100000	-18.4126	-9.51022	4.88121	3.06992	-0.443406	lidar	1.69994	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847	0.06176	0.0759775	0.143653	0.0354268	0.0558243	0.0774352	0.0861074	0.413124	0.250374
1477010460150000	-18.6491	-9.49529	4.89199	3.05187	-0.438164	radar	1.65456	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522	0.0639925	0.0813719	0.142483	0.0367766	0.0563253	0.0773226	0.0860759	0.41253	0.250059
1477010460200000	-18.9005	-9.47902	4.90272	3.03259	-0.435738	lidar	0.221748	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707	0.0614932	0.0761144	0.144764	0.0351964	0.0556834	0.0772123	0.0860141	0.411946	0.249779
1477010460250000	-19.1306	-9.44104	4.90127	3.0098	-0.435391	radar	3.99407	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927	0.0636502	0.0815957	0.143917	0.036497	0.0561318	0.0771007	0.0859574	0.411368	0.249517
1477010460300000	-19.3757	-9.33026	4.91532	2.96121	-0.459418	lidar	3.4223	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083	0.0612333	0.0762995	0.145806	0.0349744	0.055541	0.0769903	0.0861271	0.410792	0.249159
1477010460350000	-19.6065	-9.26351	4.87745	2.92824	-0.471146	radar	1.33978	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907	0.0632962	0.0817412	0.145855	0.0361076	0.0558114	0.0768796	0.0863844	0.410205	0.248802
1477010460400000	-19.8603	-9.14411	4.91402	2.88172	-0.491539	lidar	1.97466	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408	0.0608965	0.0764149	0.147265	0.0346692	0.0553026	0.0767749	0.0870363	0.409624	0.24853
1477010460450000	-20.0954	-9.05021	4.91615	2.84692	-0.501057	radar	5.28842	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215	0.0628567	0.0817862	0.148268	0.035608	0.0553771	0.0766711	0.0879365	0.409042	0.248333
1477010460500000	-20.2743	-9.14489	4.78848	2.88024	-0.449591	lidar	13.3162	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303	0.0605229	0.0765105	0.149113	0.0342701	0.0549712	0.0765858	0.0879411	0.408459	0.248101
1477010460550000	-20.514	-9.09795	4.80786	2.86563	-0.441179	radar	1.55905	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334	0.0624099	0.082012	0.149601	0.0353665	0.0552361	0.0764903	0.087883	0.407883	0.247963
1477010460600000	-20.7356	-9.00366	4.80518	2.83424	-0.449519	lidar	0.737024	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296	0.0603446	0.0765686	0.150078	0.0340992	0.0548789	0.0764033	0.0878628	0.407308	0.247775
1477010460650000	-20.9778	-8.9237	4.81971	2.80967	-0.452122	radar	2.45757	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179	0.0621566	0.0821075	0.151041	0.035099	0.0550391	0.0763013	0.0878321	0.406742	0.247592
1477010460700000	-21.1745	-8.85237	4.77454	2.78926	-0.450338	lidar	1.27375	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972	0.0601314	0.0766721	0.151139	0.0338967	0.0547335	0.0762317	0.0877614	0.406172	0.247499
1477010460750000	-21.4077	-8.76584	4.77819	2.76506	-0.453199	radar	1.91157	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666	0.0618676	0.0822178	0.15251	0.0348257	0.0548239	0.0761452	0.0876751	0.405608	0.247425
1477010460800000	-21.6009	-8.73184	4.71339	2.76023	-0.437569	lidar	1.77132	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925	0.0599228	0.0767325	0.152239	0.0336935	0.0545759	0.0761023	0.0875584	0.405043	0.247726
1477010460850000	-21.7914	-8.6034	4.64639	2.71623	-0.463812	radar	6.62634	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712	0.061587	0.0823124	0.153707	0.0346232	0.0546756	0.0761255	0.0874361	0.404486	0.247854
1477010460900000	-21.9957	-8.52312	4.62862	2.69878	-0.458772	lidar	0.155988	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043	0.0597073	0.0767117	0.153132	0.0335675	0.0544828	0.0761756	0.0873302	0.403927	0.248147
1477010460950000	-22.2049	-8.4143	4.65055	2.67603	-0.456294	radar	1.93262	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232	0.0613091	0.082204	0.155271	0.0343844	0.0544675	0.076226	0.0872366	0.403366	0.248467
1477010461000000	-22.4368	-8.31318	4.68075	2.65724	-0.452672	lidar	1.20723	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427	0.0595205	0.0766685	0.154342	0.0334098	0.0543397	0.0762013	0.0871828	0.402818	0.248858
1477010461050000	-22.6277	-8.20031	4.649	2.63044	-0.458465	radar	0.95864	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145	0.0610474	0.0822411	0.156812	0.0341071	0.054208	0.0762073	0.087169	0.402267	0.249303
1477010461100000	-22.8676	-7.97117	4.77353	2.57358	-0.488031	lidar	6.29634	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848	0.0593349	0.0767135	0.155516	0.0331987	0.054141	0.0761274	0.0870511	0.401737	0.24916
1477010461150000	-23.0571	-7.83195	4.72714	2.53722	-0.505969	radar	4.19414	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637	0.0607896	0.0822187	0.159009	0.0335843	0.0537002	0.076056	0.0869332	0.401187	0.248992
1477010461200000	-23.2892	-7.65409	4.80733	2.50309	-0.513451	lidar	2.41786	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967	0.0590971	0.0767609	0.157236	0.0327623	0.0537335	0.0759518	0.0868425	0.400659	0.248708
1477010461250000	-23.4871	-7.50991	4.83304	2.48299	-0.504649	radar	1.28853	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828	0.0604752	0.0822328	0.161349	0.032946	0.0531257	0.0758494	0.086744	0.400164	0.248435
1477010461300000	-23.6552	-7.36385	4.8039	2.45632	-0.506025	lidar	0.688278	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746	0.0589155	0.0768356	0.159065	0.0322151	0.0532661	0.0757466	0.0866363	0.399658	0.248185
1477010461350000	-23.8449	-7.20376	4.82	2.43104	-0.505034	radar	0.843389	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445	0.0602157	0.0823672	0.163354	0.0323409	0.052647	0.0756441	0.0865285	0.399172	0.247927
1477010461400000	-24.0062	-7.10377	4.74437	2.42102	-0.492145	lidar	1.78851	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916	0.058768	0.0769017	0.160604	0.0317037	0.0528824	0.0755425	0.0864368	0.398691	0.247877
1477010461450000	-24.174	-6.92616	4.73982	2.38643	-0.503596	radar	2.18184	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149	0.0599973	0.0825029	0.164911	0.0318564	0.0523293	0.0754416	0.0863371	0.398196	0.247766
1477010461500000	-24.3392	-6.67789	4.81322	2.33582	-0.525317	lidar	3.83707	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138	0.0586377	0.0769327	0.161776	0.0313137	0.052641	0.0753409	0.0862461	0.397687	0.247458
1477010461550000	-24.5058	-6.50461	4.7963	2.30559	-0.533596	radar	3.69113	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873	0.0598077	0.0824192	0.166848	0.0311924	0.0518273	0.0752396	0.0861485	0.39717	0.247152
1477010461600000	-24.6062	-6.36253	4.69378	2.27918	-0.533861	lidar	5.3127	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347	0.0585102	0.07687	0.163305	0.0307683	0.0522466	0.0751926	0.0860337	0.396638	0.246941
1477010461650000	-24.7458	-6.17596	4.68434	2.24725	-0.539851	radar	0.451563	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553	0.059629	0.0823399	0.168592	0.0306554	0.0514839	0.075167	0.0859197	0.396107	0.246721
1477010461700000	-24.9302	-5.96718	4.75306	2.22165	-0.538296	lidar	2.61144	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484	0.0583922	0.076741	0.164681	0.0303603	0.0519975	0.0750777	0.0858062	0.395586	0.246439
1477010461750000	-25.06	-5.76433	4.75399	2.18908	-0.543365	radar	1.97622	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132	0.0594464	0.0822337	0.170226	0.0300933	0.0510984	0.0749984	0.0856959	0.395063	0.246144
1477010461800000	-25.1934	-5.58841	4.73005	2.16653	-0.539529	lidar	0.184075	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492	0.0583133	0.0766739	0.16596	0.0299125	0.0516982	0.0749194	0.0855831	0.394544	0.245882
1477010461850000	-25.3434	-5.40021	4.74995	2.15066	-0.525575	radar	1.05734	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557	0.0593114	0.0821801	0.171698	0.0295824	0.0507659	0.0748228	0.0854776	0.394054	0.245637
1477010461900000	-25.4876	-5.17278	4.79835	2.12168	-0.527628	lidar	0.678287	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322	0.0582756	0.0766201	0.167102	0.029509	0.0514408	0.0747257	0.0853648	0.393582	0.245342
1477010461950000	-25.6161	-4.99281	4.78654	2.1091	-0.509501	radar	6.41123	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781	0.0592062	0.0821869	0.172935	0.0290743	0.0504242	0.0746354	0.0852675	0.39317	0.245094
1477010462000000	-25.7282	-4.81623	4.74165	2.08856	-0.505517	lidar	0.484486	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893	0.0582566	0.0766155	0.168042	0.0290922	0.0511648	0.0745465	0.085226	0.392771	0.244926
1477010462050000	-25.8487	-4.60984	4.75198	2.06781	-0.49875	radar	0.353431	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764	0.0591346	0.0822497	0.173864	0.0287041	0.0502235	0.0744744	0.0852059	0.392424	0.244761
1477010462100000	-25.9599	-4.36503	4.79704	2.03576	-0.504614	lidar	0.585077	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279	0.0582274	0.0766289	0.16873	0.0288029	0.0510106	0.0744215	0.0851347	0.392086	0.244512
1477010462150000	-26.0725	-4.14645	4.78926	2.00265	-0.520706	radar	10.7654	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471	0.0590572	0.0822588	0.174753	0.0282969	0.0499588	0.0744099	0.0850683	0.391713	0.244252
1477010462200000	-26.1652	-3.86298	4.87159	1.96281	-0.532116	lidar	2.16908	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337	0.0581961	0.0766095	0.169414	0.0284739	0.0507981	0.0744126	0.0849582	0.391313	0.243935
1477010462250000	-26.2422	-3.62907	4.85816	1.92198	-0.553935	radar	3.80711	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875	0.0589877	0.0821635	0.175737	0.0277923	0.0495856	0.0744054	0.0848508	0.39085	0.243619
1477010462300000	-26.275	-3.36322	4.87499	1.8753	-0.569955	lidar	4.79876	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081	0.0581802	0.0765075	0.170216	0.0280559	0.0504924	0.0743245	0.0847801	0.390348	0.243323
1477010462350000	-26.3256	-3.1202	4.86953	1.83395	-0.587287	radar	1.05947	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954	0.0589482	0.0819371	0.176776	0.0272602	0.0491979	0.0742311	0.0847314	0.38985	0.243037
1477010462400000	-26.3536	-2.88441	4.84958	1.79596	-0.594707	lidar	1.68701	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493	0.0581659	0.076296	0.171104	0.0276275	0.0501816	0.0741443	0.0846897	0.389381	0.242745
1477010462450000	-26.409	-2.65619	4.8395	1.76859	-0.593047	radar	1.22742	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696	0.0589095	0.0816664	0.177737	0.0267909	0.048881	0.0740583	0.084637	0.388917	0.242446
1477010462500000	-26.4844	-2.49946	4.73852	1.75867	-0.577168	lidar	5.26521	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562	0.0581555	0.076077	0.171918	0.0272632	0.0499327	0.0739637	0.0845336	0.388425	0.242162
1477010462550000	-26.5366	-2.26354	4.74952	1.7354	-0.569554	radar	0.748198	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091	0.0588712	0.0815661	0.178527	0.0265348	0.048771	0.0738717	0.0844312	0.387931	0.241876
1477010462600000	-26.5861	-2.06551	4.70162	1.71517	-0.562979	lidar	1.05031	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284	0.0581306	0.0760072	0.172521	0.0270913	0.0498599	0.073788	0.0843762	0.387438	0.241644
1477010462650000	-26.6149	-1.82936	4.7069	1.69001	-0.556342	radar	1.93609	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141	0.0588237	0.0815565	0.179121	0.0263744	0.0487152	0.0737033	0.0843268	0.386946	0.24141
1477010462700000	-26.6139	-1.5797	4.72036	1.65307	-0.563943	lidar	1.25929	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664	0.0581052	0.0759912	0.172947	0.0269975	0.0498289	0.07361	0.0842609	0.386459	0.241159
1477010462750000	-26.6129	-1.34927	4.70665	1.61532	-0.577315	radar	1.84616	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852	0.0587819	0.0815301	0.179541	0.026226	0.0486284	0.0735245	0.0842127	0.385992	0.240926
1477010462800000	-26.6169	-1.12151	4.69441	1.58609	-0.57772	lidar	0.0424088	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271	0.0580838	0.0759415	0.173257	0.0269053	0.0497655	0.0734455	0.0841922	0.385532	0.240715
1477010462850000	-26.6436	-0.896511	4.68674	1.56668	-0.569028	radar	4.97963	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238	0.0587529	0.0814583	0.179795	0.0261354	0.0485738	0.0733539	0.084213	0.385056	0.240523
1477010462900000	-26.6538	-0.645117	4.71672	1.5417	-0.565851	lidar	0.496904	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439	0.0580812	0.0758854	0.173439	0.0268606	0.0497276	0.0732624	0.0842082	0.38458	0.240296
1477010462950000	-26.6426	-0.402435	4.73036	1.50765	-0.576123	radar	2.33368	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317	0.0587342	0.0814462	0.179955	0.0260635	0.0485132	0.0731708	0.084201	0.384118	0.240061
1477010463000000	-26.5987	-0.108547	4.81645	1.46877	-0.583887	lidar	2.77971	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874	0.0581157	0.0758621	0.173538	0.0268159	0.0496766	0.0730926	0.0841083	0.383706	0.239769
1477010463050000	-26.5787	0.131659	4.82146	1.43955	-0.586618	radar	2.76431	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116	0.0587506	0.0818155	0.180387	0.0259435	0.0483864	0.0730143	0.0840168	0.383309	0.23948
1477010463100000	-26.5548	0.422887	4.90444	1.41285	-0.583654	lidar	1.62142	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045	0.0581938	0.0760964	0.173753	0.026709	0.0495586	0.0729337	0.0839188	0.382931	0.239188
1477010463150000	-26.539	0.659744	4.89283	1.39658	-0.567714	radar	1.67252	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667	0.0588101	0.0816539	0.180038	0.0257986	0.0482424	0.0728443	0.0838193	0.382507	0.238894
1477010463200000	-26.5284	0.940486	4.95577	1.3793	-0.55782	lidar	2.96823	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986	0.0582942	0.0759884	0.173488	0.0265641	0.0494199	0.0727621	0.0837668	0.382065	0.238637
1477010463250000	-26.4878	1.19606	4.96502	1.36366	-0.537371	radar	7.61	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007	0.0589026	0.0815922	0.17982	0.025651	0.048117	0.072684	0.0837485	0.381603	0.238393
1477010463300000	-26.4283	1.43424	4.95925	1.3351	-0.538837	lidar	0.054566	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737	0.0584119	0.0759588	0.173298	0.0264074	0.0492972	0.0726002	0.0837321	0.381149	0.238137
1477010463350000	-26.3889	1.65086	4.91268	1.31949	-0.523638	radar	8.79172	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181	0.0590266	0.0815707	0.179578	0.025556	0.0480655	0.0725335	0.0836774	0.380682	0.237856
1477010463400000	-26.3306	1.86339	4.87405	1.29414	-0.523272	lidar	0.340197	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345	0.0584541	0.075945	0.173084	0.0263073	0.0492466	0.0724738	0.083593	0.380216	0.237565
1477010463450000	-26.2646	2.09419	4.86894	1.26917	-0.522054	radar	0.166544	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235	0.0590996	0.0815583	0.179287	0.0255915	0.0481505	0.0724194	0.0835063	0.379752	0.237276
1477010463500000	-26.1996	2.28906	4.81074	1.24419	-0.52159	lidar	0.789208	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859	0.0584696	0.0759295	0.172832	0.0263398	0.0493224	0.0723825	0.083405	0.379291	0.237007
1477010463550000	-26.1363	2.51361	4.79138	1.22931	-0.505116	radar	1.40052	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223	0.059145	0.0815294	0.178875	0.025736	0.0483183	0.0723842	0.0833051	0.378849	0.236742
1477010463600000	-26.0543	2.75575	4.81775	1.20559	-0.503626	lidar	0.161351	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334	0.0584529	0.0759089	0.172483	0.0264794	0.0494728	0.0723979	0.0832044	0.378407	0.236465
1477010463650000	-25.9636	2.98025	4.83004	1.17463	-0.514473	radar	2.32366	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502	0.059162	0.0815044	0.178482	0.0258921	0.0484579	0.0724162	0.083104	0.377955	0.23619
1477010463700000	-25.8603	3.25798	4.9172	1.15152	-0.511583	lidar	1.61052	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828	0.058484	0.0758829	0.172157	0.0266211	0.0495924	0.0724205	0.0830503	0.3775	0.235911
1477010463750000	-25.778	3.48634	4.9154	1.13335	-0.504385	radar	2.27965	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227	0.0592141	0.0814663	0.177995	0.0260031	0.0485193	0.0724844	0.0830084	0.377052	0.235635
1477010463800000	-25.6713	3.68908	4.88783	1.10633	-0.506123	lidar	0.174881	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404	0.0585645	0.0758687	0.171747	0.0267033	0.0496326	0.0725549	0.0829403	0.376605	0.235353
1477010463850000	-25.5564	3.89697	4.87584	1.07907	-0.508041	radar	1.05511	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367	0.0593303	0.0814394	0.177445	0.0261715	0.0486382	0.0726226	0.0828616	0.376158	0.235073
1477010463900000	-25.4876	4.07774	4.80534	1.06389	-0.500099	lidar	3.9957	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125	0.0586182	0.0758393	0.171295	0.0268427	0.049726	0.0728924	0.0827629	0.375745	0.23481
1477010463950000	-25.3659	4.27978	4.79676	1.0375	-0.501164	radar	0.55782	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	0.0594325	0.0813922	0.17683	0.0264353	0.0488449	0.0731731	0.0826648	0.375331	0.23456
1477010464000000	-25.2071	4.49919	4.83564	1.0047	-0.507312	lidar	1.87131	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058	0.0586506	0.0757998	0.17079	0.0270777	0.0499008	0.0733232	0.0825669	0.374892	0.234306
1477010464050000	-25.0569	4.69393	4.82002	0.978057	-0.502832	radar	8.9371	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	0.0594976	0.0813377	0.176019	0.0267305	0.0490526	0.0734147	0.0824696	0.374454	0.234073
1477010464100000	-24.9378	4.88827	4.80411	0.957296	-0.499306	lidar	0.510734	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	0.0587014	0.0757578	0.170134	0.02733	0.0500674	0.0735802	0.0823751	0.374026	0.233852
1477010464150000	-24.7831	5.079	4.80374	0.928993	-0.500815	radar	2.24315	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	0.0595981	0.0812778	0.175167	0.0270717	0.0492902	0.0737032	0.0822862	0.373593	0.233653
1477010464200000	-24.6151	5.29325	4.85073	0.90192	-0.502038	lidar	0.876331	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	0.0587636	0.0757176	0.169447	0.0276218	0.050259	0.0737605	0.08219	0.373153	0.233431
1477010464250000	-24.4456	5.47516	4.86964	0.866779	-0.515659	radar	0.86018	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	0.059701	0.0812321	0.174218	0.0274099	0.0495045	0.0737723	0.0820984	0.372721	0.233245
1477010464300000	-24.2605	5.65007	4.87607	0.832902	-0.522416	lidar	1.17273	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	0.0588572	0.0756981	0.168682	0.0278957	0.0504209	0.0737272	0.0820188	0.372308	0.233118
1477010464350000	-24.0954	5.81496	4.87113	0.801291	-0.531083	radar	3.33127	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	0.059822	0.0812103	0.172931	0.027815	0.0497786	0.0736771	0.0819682	0.37191	0.233072
1477010464400000	-23.9234	5.97663	4.85717	0.772501	-0.533146	lidar	0.0670308	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	0.05893	0.0756836	0.167651	0.0282234	0.0506291	0.0736186	0.0819601	0.371519	0.233121
1477010464450000	-23.7762	6.15416	4.80059	0.765159	-0.505103	radar	4.58589	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	0.0599404	0.0811878	0.171468	0.0282894	0.050114	0.0735986	0.0819585	0.371088	0.233158
1477010464500000	-23.6088	6.31023	4.78417	0.740075	-0.505175	lidar	0.101417	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	0.0589761	0.0756806	0.166473	0.0286149	0.0508924	0.0735931	0.0820108	0.370658	0.23327
1477010464550000	-23.4592	6.47764	4.74634	0.728341	-0.48824	radar	2.10398	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	0.0600725	0.0811533	0.17031	0.028756	0.0504335	0.0736634	0.0820803	0.370238	0.23337
1477010464600000	-23.2329	6.69808	4.86653	0.707598	-0.48353	lidar	4.34336	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	0.0590457	0.0756626	0.165544	0.0290057	0.0511502	0.0736254	0.0820316	0.369812	0.233293
1477010464650000	-23.0394	6.83786	4.83862	0.681282	-0.481881	radar	5.60269	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	0.0602287	0.0811316	0.169514	0.0290835	0.0506052	0.0735746	0.0820353	0.369387	0.23331
1477010464700000	-22.8244	7.01095	4.88924	0.657077	-0.481317	lidar	1.01302	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	0.0591773	0.0756934	0.164896	0.0292533	0.0512736	0.0734965	0.0820156	0.368972	0.233297
1477010464750000	-22.6147	7.14789	4.89734	0.62633	-0.488251	radar	1.32015	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	0.0604218	0.0811602	0.168521	0.0294144	0.0508065	0.0734123	0.0820473	0.368572	0.233387
1477010464800000	-22.4287	7.29311	4.88823	0.605848	-0.485037	lidar	0.356987	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	0.0593262	0.0757357	0.164089	0.0294995	0.0514197	0.0733307	0.0821063	0.368166	0.233511
1477010464850000	-22.2016	7.42662	4.94522	0.569344	-0.502676	radar	2.3313	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	0.0606328	0.0811907	0.167307	0.0297748	0.0510595	0.0732508	0.0822213	0.367821	0.233762
1477010464900000	-22.0197	7.58647	4.94743	0.557298	-0.491533	lidar	2.23957	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	0.0594846	0.0757726	0.163115	0.0297719	0.0516095	0.0731677	0.0822962	0.367452	0.233932
1477010464950000	-21.8355	7.74658	4.91497	0.552714	-0.467025	radar	6.19624	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	0.0608634	0.0812266	0.166056	0.0301023	0.05129	0.0730942	0.0823248	0.367043	0.233996
1477010465000000	-21.6264	7.88955	4.93005	0.534073	-0.462822	lidar	0.170536	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0.0596278	0.0758155	0.162097	0.0300156	0.0517827	0.0730201	0.082346	0.366637	0.234047
