time_stamp,px_state,py_state,v_state,yaw_angle_state,yaw_rate_state,sensor_type,NIS,px_measured,py_measured,px_ground_truth,py_ground_truth,vx_ground_truth,vy_ground_truth,std_px_est,std_py_est,std_v_est,std_yaw_est,std_yaw_rate_est,RMSE_acc_px,RMSE_acc_py,RMSE_acc_vx,RMSE_acc_vy,ax_calc,ay_calc,delta t
1477010457700000,-8.14043,-4.66767,5.22411,4.08159,-0.187759,lidar,1.2949,-8.22492,-4.79812,-8.13095,-4.5493,-3.15376,-3.98906,0.0688347,0.0764185,0.144841,0.0592302,0.165321,0.0582173,0.0828754,0.420074,0.245903,1.1038,-0.974399999999989,0.05
1477010457750000,-8.27568,-4.87599,5.15718,4.09148,-0.137567,radar,2.43803,-8453,-4.95621,-8.2901,-4.74759,-3.2093,-3.93862,0.0722856,0.082029,0.142334,0.0619349,0.16655,0.0581249,0.0830712,0.41954,0.245938,1.11079999999999,-1.0088,0.05
1477010457800000,-8.40444,-5.09874,5.15969,4.09814,-0.117298,lidar,0.283703,-8.33552,-5.1059,-8.45204,-4.94331,-3.26514,-3.88641,0.0698051,0.0770681,0.143749,0.0604224,0.166647,0.0580927,0.0834202,0.419174,0.24627,1.11680000000001,-1.0442,0.05
1477010457850000,-8.54953,-5.2678,5.07002,4.08745,-0.110368,radar,3.79728,-8.55062,-4.79248,-8.61678,-5.13637,-3.32121,-3.83242,0.0734472,0.0827573,0.141561,0.0631375,0.167739,0.0581258,0.0836275,0.418975,0.246388,1.1214,-1.0798,0.05
1477010457900000,-8.74158,-5.46381,5.08892,4.06138,-0.140545,lidar,1.77615,-8.91477,-5.51752,-8.78433,-5.32669,-3.37745,-3.77663,0.0705256,0.0773754,0.14318,0.0613182,0.167543,0.0580811,0.0838633,0.418618,0.246476,1.1248,-1.1158,0.05
1477010457950000,-8.89943,-5.66272,5.07854,4.05396,-0.137806,radar,0.299233,-9.04115,-5.69364,-8.95469,-5.51417,-3.43377,-3.71901,0.0744742,0.0834382,0.140228,0.0647105,0.169831,0.058072,0.0841615,0.418344,0.246665,1.1264,-1.1524,0.05
1477010458000000,-9.05624,-5.84859,5.06267,4.04137,-0.146509,lidar,0.143376,-9.03391,-5.80267,-9.12788,-5.69872,-3.49012,-3.65955,0.0711407,0.0778778,0.142205,0.0625244,0.169087,0.0581223,0.0844645,0.418114,0.246884,1.127,-1.18919999999999,0.05
1477010458050000,-9.19308,-6.00782,4.96705,4.03471,-0.135209,radar,6.0741,-8.86897,-5.41973,-9.30388,-5.88026,-3.54643,-3.59823,0.0753863,0.0842604,0.138884,0.0662901,0.171866,0.0583752,0.0846434,0.418162,0.246969,1.1262,-1.22640000000001,0.05
1477010458100000,-9.37834,-6.1019,4.8735,3.97903,-0.209033,lidar,4.78562,-9.30811,-5.82368,-9.4827,-6.05868,-3.60261,-3.53503,0.0716034,0.0783149,0.141249,0.0637735,0.170617,0.0585864,0.0845401,0.417929,0.24661,1.12360000000001,-1.264,0.05
1477010458150000,-9.55429,-6.28416,4.88549,3.96449,-0.214893,radar,0.918649,-9.80646,-6.41174,-9.66432,-6.23389,-3.6586,-3.46994,0.0759475,0.0848831,0.136766,0.0682892,0.174653,0.0588294,0.0844501,0.417686,0.246287,1.11979999999999,-1.30179999999999,0.05
1477010458200000,-9.68885,-6.49899,4.90254,3.98115,-0.174086,lidar,0.531462,-9.62547,-6.55958,-9.84874,-6.4058,-3.71431,-3.40295,0.0716585,0.0789195,0.139797,0.0654523,0.172763,0.0594422,0.0844802,0.417762,0.246287,1.11420000000001,-1.3398,0.05
1477010458250000,-9.91798,-6.65116,4.95754,3.92919,-0.246785,radar,7.06218,-10.6688,-6.35543,-10.0359,-6.57431,-3.76969,-3.33404,0.076316,0.0858594,0.135506,0.0700218,0.176561,0.0597268,0.0844564,0.417369,0.246098,1.1076,-1.37820000000001,0.05
1477010458300000,-10.1225,-6.81364,4.96807,3.90048,-0.27062,lidar,0.602808,-10.2246,-6.83402,-10.2259,-6.73933,-3.82463,-3.26321,0.0718426,0.0797425,0.138937,0.0667089,0.174024,0.0599205,0.0844254,0.416877,0.245856,1.0988,-1.4166,0.05
1477010458350000,-10.3099,-6.9724,4.98166,3.87827,-0.286728,radar,0.991925,-10.2205,-6.71044,-10.4186,-6.90075,-3.87907,-3.19046,0.0768715,0.0873181,0.133459,0.0718985,0.178887,0.0601431,0.084387,0.416339,0.245619,1.0888,-1.455,0.05
1477010458400000,-10.5392,-7.15279,5.03457,3.85288,-0.301591,lidar,3.5831,-10.7616,-7.29159,-10614,-7.05849,-3.93293,-3.11577,0.0720075,0.0808312,0.137573,0.0679841,0.175499,0.0601961,0.0844209,0.41572,0.245413,1.0772,-1.4938,0.05
1477010458450000,-10.7498,-7.2879,5.03555,3.81779,-0.332893,radar,1.76498,-10.8944,-6.83335,-10.8121,-7.21245,-3.98613,-3.03916,0.0773266,0.0889285,0.131688,0.0734171,0.180648,0.0602028,0.0843935,0.415063,0.2451,1.06400000000001,-1.5322,0.05
1477010458500000,-10.9957,-7.4495,5.08585,3.78536,-0.35461,lidar,3.44064,-11.2219,-7.56979,-11.0128,-7.36252,-4.03859,-2.96062,0.0720229,0.0820622,0.136445,0.0688951,0.176502,0.0601138,0.084402,0.414398,0.244762,1.0492,-1.5708,0.05
1477010458550000,-11.1877,-7.5845,5.0402,3.76565,-0.357283,radar,1.22953,-10986,-7.3707,-11.2161,-7.50862,-4.09021,-2.88015,0.0774775,0.0905648,0.130183,0.0744798,0.181859,0.060039,0.0843761,0.413734,0.244397,1.0324,-1.6094,0.05
1477010458600000,-11.3302,-7.74885,4.99645,3.77915,-0.312546,lidar,3.31499,-11.0934,-7.6776,-11422,-7.65064,-4.14093,-2.79777,0.0718517,0.083177,0.135548,0.0694915,0.177194,0.0601671,0.0844239,0.413134,0.244209,1.0144,-1.6476,0.05
1477010458650000,-11.5291,-7.87064,4.9623,3.75318,-0.328046,radar,1.72646,-11.4213,-7.46085,-11.6304,-7.78849,-4.19066,-2.71349,0.0773289,0.0917851,0.129487,0.0751754,0.182586,0.0603429,0.0844167,0.412538,0.24394,0.994600000000006,-1.68559999999999,0.05
1477010458700000,-11.7082,-7.97632,4.90826,3.72938,-0.34046,lidar,2.96285,-11.5269,-7.8215,-11.8413,-7.92208,-4.23932,-2.6273,0.0716745,0.0837935,0.135144,0.0699684,0.177743,0.0607117,0.084338,0.411975,0.243611,0.973199999999999,-1.7238,0.05
1477010458750000,-11.9054,-8.08304,4.82931,3.70174,-0.35682,radar,1.6986,-11.9422,-7.88317,-12.0546,-8.05131,-4.28682,-2.53924,0.0770422,0.0923733,0.129127,0.0756977,0.183138,0.0611932,0.0842234,0.41147,0.24323,0.949999999999989,-1.7612,0.05
1477010458800000,-12.1201,-8.17347,4.81166,3.66377,-0.386711,lidar,0.484794,-12.09,-8.08828,-12.2702,-8.17609,-4.33309,-2.44932,0.0711846,0.0841639,0.134963,0.070501,0.178363,0.0616755,0.0840906,0.410922,0.242862,0.925400000000014,-1.7984,0.05
1477010458850000,-12.3483,-8.29963,4.90035,3.64516,-0.38129,radar,2.70961,-12.4462,-8.02117,-12.4881,-8.29633,-4.37802,-2.35756,0.0763403,0.0926095,0.129273,0.0761104,0.183438,0.0620753,0.0839584,0.410304,0.24248,0.898599999999998,-1.83520000000001,0.05
1477010458900000,-12.5503,-8.38216,4.86229,3.61407,-0.399931,lidar,1.63778,-12.4231,-8.2599,-12.7082,-8.41193,-4.42156,-2.26399,0.070587,0.084639,0.135118,0.0709069,0.17872,0.062605,0.0838433,0.409693,0.242117,0.870800000000003,-1.87139999999999,0.05
1477010458950000,-12.7616,-8.45931,4.79509,3.57738,-0.429274,radar,1.52671,-12.7461,-8.19449,-12.9304,-8.5228,-4.4636,-2.16863,0.0757253,0.0933059,0.129955,0.0763461,0.183395,0.0632157,0.0837874,0.409104,0.241873,0.840799999999984,-1.90720000000001,0.05
1477010459000000,-13.0369,-8.55079,4.85746,3.53499,-0.457524,lidar,3.89548,-13.2911,-8.64594,-13.1547,-8.62886,-4.50407,-2.07151,0.0698396,0.0851586,0.135606,0.0711728,0.178826,0.0634589,0.0837702,0.408467,0.241779,0.809400000000018,-1.9424,0.05
1477010459050000,-13.2881,-8.64778,4.92493,3.51191,-0.450952,radar,2.7474,-13.7929,-8.47158,-13381,-8.73002,-4.54289,-1.97267,0.0746953,0.0936454,0.131515,0.0760058,0.182387,0.0635713,0.0837655,0.407841,0.241636,0.776399999999988,-1.9768,0.05
1477010459100000,-13.5072,-8.69709,4.89199,3.47339,-0.475209,lidar,1.58539,-13384,-8.57583,-13.6092,-8.82619,-4.57997,-1.87214,0.0690043,0.085774,0.13668,0.0708871,0.178139,0.0637264,0.0839436,0.407217,0.241759,0.741600000000009,-2.0106,0.05
1477010459150000,-13.7313,-8.72348,4.81159,3.4177,-0.533654,radar,3.30716,-13.6376,-8.26344,-13.8392,-8.91729,-4.61524,-1.76997,0.0736538,0.0942182,0.133689,0.0752021,0.180818,0.0639099,0.0845027,0.406589,0.242725,0.705399999999994,-2.0434,0.05
1477010459200000,-13.9477,-8.85054,4.82063,3.42888,-0.478937,lidar,1.37784,-13.9959,-8.99264,-14.0709,-9.00324,-4.64861,-1.6662,0.0678877,0.0862121,0.138154,0.0703563,0.177203,0.0641764,0.0847967,0.405966,0.242923,0.667399999999994,-2.0754,0.05
1477010459250000,-14.1985,-8.94533,4.91582,3.42695,-0.429863,radar,3.04029,-14.4737,-8.79552,-14.3043,-9.08395,-4.68001,-1.56086,0.0723239,0.0945606,0.135973,0.0744664,0.179531,0.064345,0.085014,0.405348,0.242748,0.628000000000011,-2.1068,0.05
1477010459300000,-14.4148,-9.0709,4.91147,3.44128,-0.378909,lidar,0.907453,-14.4273,-9.1875,-14.5391,-9.15936,-4.70936,-1.45402,0.0673055,0.0865272,0.139649,0.0697742,0.176343,0.0646133,0.0850247,0.404729,0.242376,0.587,-2.1368,0.05
1477010459350000,-14644,-9.14151,4.89013,3.42155,-0.383875,radar,0.298307,-14.5757,-9.32634,-14.7754,-9.22939,-4.73658,-1.34573,0.0719195,0.0956049,0.137136,0.0744189,0.179562,0.0649217,0.0850336,0.404116,0.242007,0.544399999999996,-2.1658,0.05
1477010459400000,-14.9322,-9.13289,4.93738,3.35192,-0.454359,lidar,1.69889,-15062,-9.04396,-15013,-9.29397,-4.76161,-1.23603,0.0670587,0.0870742,0.140295,0.0696349,0.176305,0.0649757,0.0853675,0.403518,0.241904,0.500600000000002,-2.194,0.05
1477010459450000,-15.1903,-9.2077,4.97182,3.34121,-0.434447,radar,4.59798,-15.6189,-9.69365,-15.2517,-9.35302,-4.78436,-1.125,0.0712852,0.095537,0.139562,0.0729966,0.177212,0.0649653,0.0856126,0.402936,0.241658,0.455000000000005,-2.2206,0.05
1477010459500000,-15.4487,-9.33705,5.01089,3.36101,-0.374472,lidar,5.49733,-15.6682,-9.56749,-15.4916,-9.40649,-4.80476,-1.01269,0.0663469,0.0873039,0.141907,0.0685081,0.17468,0.0649099,0.0855684,0.402355,0.241331,0.407999999999991,-2.2462,0.05
1477010459550000,-15693,-9.36178,4.95894,3.31773,-0.425602,radar,2.12696,-15.9382,-9.35751,-15.7324,-9.45431,-4.82275,-0.899159,0.0706557,0.0964054,0.14078,0.0724418,0.176649,0.0648482,0.0855902,0.401762,0.240973,0.359800000000003,-2.27062,0.05
1477010459600000,-15.9467,-9455,4.98167,3.32295,-0.387416,lidar,2.17262,-16.0862,-9.59819,-15.9741,-9.49642,-4.83827,-0.784484,0.0658651,0.0878083,0.142616,0.0680146,0.174261,0.0647681,0.0854917,0.401172,0.240692,0.310399999999991,-2.2935,0.05
1477010459650000,-16.2,-9.45851,4.9612,3.27507,-0.437987,radar,2.30343,-16.6033,-8.85459,-16.2164,-9.53277,-4.85124,-0.668734,0.0699677,0.0967154,0.142124,0.0715951,0.175546,0.0646773,0.0854603,0.400587,0.240332,0.259400000000003,-2.315,0.05
1477010459700000,-16.4523,-9.44991,4.96556,3.23152,-0.468426,lidar,0.448111,-16.4229,-9.37029,-16.4594,-9.5633,-4.8616,-0.55198,0.0652785,0.0880585,0.143472,0.0673858,0.173538,0.0645818,0.0855572,0.400015,0.240043,0.207200000000007,-2.33508,0.05
1477010459750000,-16.6724,-9.44441,4.90882,3.19268,-0.500657,radar,5.09058,-16011,-9.33486,-16.7027,-9.58797,-4.8693,-0.434301,0.0689277,0.096061,0.144728,0.0695313,0.172346,0.0645068,0.085788,0.399424,0.239894,0.153999999999996,-2.35358,0.05
1477010459800000,-16.9552,-9.42873,4.96018,3.14989,-0.523644,lidar,1.37572,-17.1132,-9.43043,-16.9464,-9.60673,-4.87427,-0.315773,0.0643832,0.0876791,0.145358,0.0659592,0.171477,0.0644128,0.0862077,0.398858,0.240005,0.099400000000003,-2.37056,0.05
1477010459850000,-17.2046,-9.49748,4984,3.16946,-0.445864,radar,8.05258,-16.9255,-10.8571,-17.1903,-9.61954,-4.87646,-0.196479,0.0676408,0.0949778,0.14793,0.0670128,0.168604,0.0643221,0.0863357,0.398309,0.23967,0.043799999999994,-2.38588,0.05
1477010459900000,-17.4637,-9.51879,4.99796,3.15529,-0.434199,lidar,0.513291,-17.5448,-9.57485,-17.4342,-9.62636,-4.87583,-0.0765024,0.063689,0.0870663,0.147733,0.064113,0.16894,0.0642471,0.086406,0.397776,0.239317,-0.012599999999985,-2.399532,0.05
1477010459950000,-17.7222,-9.50489,4.9936,3.11868,-0.465288,radar,1.68565,-18.1371,-9.39146,-17.6781,-9.62717,-4.87232,0.0440703,0.0669476,0.0950593,0.149733,0.0660513,0.167747,0.0641972,0.0865334,0.397244,0.238995,-0.070200000000007,-2.411454,0.05
1477010460000000,-17.9769,-9.47128,5.00444,3.08206,-0.483351,lidar,0.156614,-17.9724,-9.42299,-17.9216,-9.62194,-4.86588,0.165151,0.0631347,0.0871754,0.14895,0.0634129,0.168375,0.064173,0.0867907,0.396723,0.238752,-0.128800000000009,-2.421614,0.05
1477010460050000,-18.2227,-9.42805,4.98529,3.03696,-0.525593,radar,0.601373,-18.3083,-9.18778,-18.1648,-9.61064,-4.85648,0.286648,0.0661069,0.0945822,0.152122,0.0643033,0.165311,0.0641555,0.0872243,0.396181,0.238739,-0.187999999999988,-2.42994,0.05
1477010460100000,-18.4213,-9.48311,4.90171,3.05641,-466,lidar,2.43807,-18.2763,-9.60997,-18.4074,-9.59325,-4.84408,0.40847,0.06243,0.0868989,0.15073,0.0621247,0.166685,0.0640663,0.0872998,0.395609,0.238391,-0.248000000000008,-2.43644,0.05
1477010460150000,-18657,-9.4738,4.90534,3.04849,-0.432451,radar,1.71305,-18.2443,-9.58547,-18.6493,-9.56977,-4.82864,0.530522,0.0652371,0.0943754,0.153858,0.0633452,0.164279,0.0639744,0.0873263,0.395045,0.238078,-0.308799999999998,-2.44104,0.05
1477010460200000,-18.9051,-9.46702,4.90727,3.03643,-0.419319,lidar,0.263531,-18.9545,-9.51544,-18.8904,-9.54017,-4.81012,0.652707,0.0620613,0.0866168,0.151986,0.0614921,0.166027,0.0638865,0.0872885,0.39449,0.237848,-0.370399999999993,-2.4437,0.05
1477010460250000,-19.1349,-9.4301,4.90295,3.01654,-0.409346,radar,3.93748,-18.6983,-9.02886,-19.1305,-9.50447,-4.78851,0.774927,0.0647558,0.0942702,0.155109,0.0627926,0.163702,0.0637946,0.0872539,0.39394,0.237666,-0.432199999999998,-2.4444,0.05
1477010460300000,-19.3827,-9.30253,4.93898,2.94761,-0.474454,lidar,2.9983,-19.2983,-9.09865,-19.3694,-9.46265,-4.76378,0.897083,0.061728,0.0865779,0.152842,0.0611228,0.165625,0.0637066,0.0875511,0.393397,0.237342,-0.494600000000016,-2.44312,0.05
1477010460350000,-19.6175,-9.22106,4.92331,2.89848,-0.525265,radar,1.02473,-19.7037,-8.79906,-19.6069,-9.41472,-4.73591,1.01907,0.0641825,0.0934492,0.157253,0.060947,0.160754,0.0636175,0.0880394,0.392838,0.237168,-0.557399999999983,-2.43974,0.05
1477010460400000,-19.8691,-9.0935,4.96763,2.83966,-0.567683,lidar,1.12066,-19.8731,-8.96417,-19.8431,-9.36071,-4.70487,1.1408,0.0611341,0.0860961,0.154563,0.0597092,0.163484,0.0635416,0.0890691,0.39228,0.237512,-0.620800000000017,-2.4346,0.05
1477010460450000,-20.1079,-8.98997,4.98882,2.80196,-0.573188,radar,4.86618,-20.3815,-7.6755,-20.0775,-9.30061,-4.67066,1.26215,0.0632954,0.0919845,0.160111,0.0579305,0.156237,0.0634716,0.0904785,0.391724,0.238133,-0.684199999999997,-2.427,0.05
1477010460500000,-20.2779,-9.13547,4.78985,2.88261,-0.437388,lidar,15.1476,-20.1607,-9.59663,-20.3102,-9.23446,-4.63328,1.38303,0.060546,0.0851049,0.157012,0.0573239,0.160159,0.0634046,0.0905038,0.391165,0.23794,-0.747599999999995,-2.4176,0.05
1477010460550000,-20.5163,-9.09683,4.79622,2.87816,-0.406206,radar,1.53016,-20.4587,-9.7448,-20.5409,-9.16227,-4.59271,1.50334,0.0625943,0.0921879,0.161146,0.0578553,0.157139,0.0633281,0.0904425,0.390615,0.237988,-0.811399999999995,-2.4062,0.05
1477010460600000,-20.7381,-8.99858,4.80221,2.84107,-0.428321,lidar,0.735977,-20.6596,-8.91527,-20.7696,-9.08409,-4.54895,1.62296,0.060401,0.0850067,0.15768,0.0574251,0.160966,0.0632605,0.0904289,0.390066,0.237893,-0.875200000000014,-2.3924,0.05
1477010460650000,-20.9799,-8.91697,4.81897,2.81302,-0.443063,radar,2.45973,-21.5568,-8.5005,-20.9959,-8.99994,-4.50202,1.74179,0.062362,0.0919701,0.162232,0.0574692,0.156823,0.0631768,0.0904086,0.389527,0.237764,-0.938599999999994,-2.3766,0.05
1477010460700000,-21.1759,-8.84944,4.77073,2.79458,-0.43959,lidar,1.30079,-21.0195,-8.85081,-21.2198,-8.90987,-4.45191,1.85972,0.0601762,0.0849262,0.158443,0.0571858,0.160743,0.0631308,0.0903382,0.388983,0.237762,-1.0022,-2.3586,0.05
1477010460750000,-21.4089,-8.76073,4.77857,2.76537,-0.458758,radar,1.91602,-21.8628,-8.64129,-21.4412,-8.81393,-4.39865,1.97666,0.062018,0.091693,0.163371,0.0567896,0.155817,0.0630652,0.0902553,0.388444,0.237717,-1.0652,-2.3388,0.05
1477010460800000,-21.6012,-8.73977,4.69762,2.77283,-0.420917,lidar,1.73783,-21.5029,-8.87191,-21.6597,-8.71217,-4.34224,2.0925,0.0599521,0.0846868,0.159318,0.0566907,0.15999,0.063053,0.0901406,0.387905,0.238322,-1.12819999999999,-2.31679999999999,0.05
1477010460850000,-21.7925,-8.58887,4.66791,2.69438,-0.539091,radar,6.35671,-21.9514,-7.41274,-21.8754,-8.60465,-4.2827,2.20712,0.0616756,0.0915431,0.164166,0.0564669,0.155437,0.0631171,0.0900185,0.387382,0.238197,-1.1908,-2.29240000000001,0.05
1477010460900000,-21.9945,-8.5131,4.6403,2.67995,-0.523365,lidar,0.235029,-21.9793,-8.57089,-22.0881,-8.49143,-4.22007,2.32043,0.0596864,0.0844655,0.159935,0.0565412,0.159769,0.0632222,0.0899003,0.386858,0.238242,-1.25260000000001,-2.2662,0.05
1477010460950000,-22.2046,-8.40842,4.65878,2.66664,-0.48581,radar,2.0959,-22.1914,-7.70392,-22.2975,-8.37258,-4.15437,2.43232,0.0612891,0.0905753,0.165691,0.0550561,0.153185,0.0633239,0.0897952,0.386321,0.238442,-1.31399999999999,-2.2378,0.05
1477010461000000,-22.4356,-8.31031,4.68302,2.65099,-0.473764,lidar,1.24689,-22.5838,-8.35296,-22.5035,-8.24817,-4.08564,2.5427,0.0595418,0.0837573,0.161285,0.0554422,0.158083,0.0633371,0.0897304,0.385792,0.238768,-1.37460000000001,-2.2076,0.05
1477010461050000,-22.6268,-8.19285,4.66272,2.61722,-0.497663,radar,0.84974,-22.3177,-8.57758,-22.7061,-8.11829,-4.01391,2.65145,0.0610094,0.0900336,0.166967,0.0539336,0.151722,0.0633865,0.089692,0.385261,0.239019,-1.43459999999999,-2.175,0.05
1477010461100000,-22.8637,-7.94502,4.81107,2.54015,-0.559882,lidar,5.72819,-22.9861,-7.6724,-22.9049,-7.98301,-3.93923,2.75848,0.0594044,0.0833367,0.162339,0.0545428,0.156972,0.063336,0.0895906,0.384733,0.238698,-1.4936,-2.1406,0.05
1477010461150000,-23.0549,-7.79152,4.80131,2.48537,-0.62872,radar,3.10191,-23.2693,-8.32031,-23.1,-7.84243,-3.86163,2.8637,0.0607656,0.0887719,0.168768,0.0513136,0.148027,0.0632931,0.0895072,0.384216,0.238394,-1.55200000000001,-2.1044,0.05
1477010461200000,-23281,-7.6133,4.87261,2.44894,-0.631826,lidar,2.21859,-23.4777,-7.56583,-23.2911,-7.69663,-3.78118,2967,0.059274,0.0823732,0.164032,0.0523181,0.154075,0.0632085,0.0894909,0.383693,0.238188,-1.609,-59282.726,0.05
1477010461250000,-23.4832,-7.47806,4.88598,2.45298,-0.545805,radar,2.12316,-23473,-7.02103,-23.4781,-7.54572,-3.69792,3.06828,0.0604848,0.087466,0.170662,0.0484985,0.144685,0.0631227,0.0894385,0.383188,0.23787,-1.6652,59278.6344,0.05
1477010461300000,-23.6483,-7.33492,4.84804,2.42703,-0.546046,lidar,0.660679,-23.5408,-7.36069,-23.6609,-7.3898,-3.61191,3.16746,0.0592941,0.0813565,0.165786,0.0499145,0.151423,0.06304,0.0893625,0.382674,0.237546,-1.7202,-1.9836,0.05
1477010461350000,-23.8405,-7.17527,4.86504,2.41055,-0.517546,radar,0.954983,-24.0505,-6.56968,-23.8393,-7.22897,-3.52321,3.26445,0.0603399,0.0869812,0.172159,0.0470361,0.143758,0.0629543,0.0892849,0.382189,0.237225,-1.774,-1.9398,0.05
1477010461400000,-24.0019,-7.0851,4.77002,2.40852,-0.492755,lidar,2.19877,-23.9384,-7.26171,-24.0132,-7.06336,-3.43189,3.35916,0.0593054,0.0808831,0.167007,0.0487422,0.150722,0.0628717,0.089171,0.381716,0.237063,-1.8264,-1.8942,0.05
1477010461450000,-24.1692,-6.90155,4.77971,2.36737,-0.525352,radar,1.92804,-24.3577,-5.94086,-24.1825,-6.89307,-3.33801,3.45149,0.0602271,0.0868176,0.17318,0.0464986,0.143929,0.0627905,0.0890515,0.381222,0.236811,-1.8776,-1.8466,0.05
1477010461500000,-24.3298,-6.64771,4.86218,2.30872,-0.562065,lidar,3.06426,-24.2574,-6.4352,-24347,-6.71823,-3.24166,3.54138,0.0592839,0.0806511,0.167766,0.0484182,0.150909,0.0627121,0.0890067,0.380711,0.23651,-1.927,-1.7978,0.05
1477010461550000,-24.4973,-6.47052,4859,2.2741,-0.589357,radar,3.44808,-24788,-7.18367,-24.5066,-6.53896,-3.14289,3.62873,0.0601505,0.0860869,0.174333,0.0449855,0.141989,0.0626297,0.0889578,0.380199,0.236225,-1.9754,-1.747,0.05
1477010461600000,-24.5944,-6.33181,4.74664,2.24617,-0.592481,lidar,5.30775,-24.3008,-6.43799,-24.6612,-6.35538,-3.0418,3.71347,0.0593259,0.0800152,0.168807,0.0471479,0.1493,0.0626412,0.0888469,0.379708,0.235909,-2.0218,-1.6948,0.05
1477010461650000,-24.7359,-6.14285,4.74575,2.21698,-0.588033,radar,0.300566,-24.6108,-6.00878,-24.8107,-6.16764,-2.93846,3.79553,0.0601138,0.0854324,0.175385,0.0439424,0.141006,0.0626768,0.0887373,0.379223,0.235594,-2.0668,-1.64120000000001,0.05
1477010461700000,-24.9185,-5.93927,4.8007,2.19571,-0.575545,lidar,2.76118,-25146,-5.91902,-24955,-5.97587,-2.83295,3.87484,0.0593805,0.0793852,0.16975,0.0463616,0.148527,0.0626217,0.088639,0.378719,0.235281,-2.1102,-1.58619999999999,0.05
1477010461750000,-25.0499,-5.73427,4.8073,2.16718,-0.566042,radar,1.84035,-24.8975,-5.02285,-25094,-5.7802,-2.72537,3.95132,0.0600504,0.0848717,0.176321,0.0429096,0.139858,0.0625797,0.0885528,0.378218,0.234972,-2.15160000000001,-1.5296,0.05
1477010461800000,-25.1827,-5.56401,4.77044,2.14801,-0.556607,lidar,0.396146,-25.1941,-5.64372,-25.2276,-5.58079,-2.61581,4.02492,0.0594578,0.0789278,0.170545,0.0455081,0.147558,0.0625393,0.0884395,0.377716,0.234664,-2.19119999999999,-1.472,0.05
1477010461850000,-25.3373,-5.37903,4.77822,2.14863,-0.491575,radar,1.27668,-25.5328,-5.4399,-25.3556,-5.37777,-2.50435,4.09557,0.0600394,0.084483,0.177103,0.0421406,0.139156,0.0624635,0.0883224,0.377256,0.234403,-2.2292,-1.41300000000001,0.05
1477010461900000,-25.4825,-5.15596,4.82035,2.12349,-0.490512,lidar,0.597339,-25.5713,-5.10241,-25.4779,-5.1713,-2.39109,4.16322,0.0595324,0.0785946,0.171171,0.0448907,0.146968,0.0623815,0.0882093,0.376826,0.234114,-2.2652,-1.35299999999999,0.05
1477010461950000,-25.6144,-4.97883,4.79432,2.12568,-0.426922,radar,6.0883,-25.0178,-6.55904,-25.5946,-4.96152,-2.27613,4.22781,0.0600067,0.084328,0.177662,0.0415483,0.138597,0.0623076,0.0880977,0.376547,0.233937,-2.2992,-1.2918,0.05
1477010462000000,-25.7306,-4.80867,4.74252,2.11094,-0.420737,lidar,0.579383,-25.6952,-4.89995,-25.7055,-4.7486,-2.15956,4.2893,0.0595635,0.0784531,0.17156,0.0443893,0.146474,0.0622391,0.0880358,0.376325,0.233906,-2.33140000000001,-1.2298,0.05
1477010462050000,-25.8504,-4.6027,4.74556,2.09174,-0.414106,radar,0.123346,-25.8162,-4.40681,-25.8105,-4.53268,-2.04149,4.34764,0.0599858,0.0843567,0.17795,0.0414927,0.138858,0.0621909,0.0879935,0.37619,0.2339,-2.3614,-1.16680000000001,0.05
1477010462100000,-25.9645,-4.36057,4.79152,2.06168,-0.424194,lidar,0.548202,-25.9516,-4.26659,-25.9096,-4.31392,-1.92202,4.40279,0.0595684,0.0784318,0.171707,0.0444052,0.146695,0.0621729,0.0879108,0.376092,0.23377,-2.3894,-1.10300000000001,0.05
1477010462150000,-26.0711,-4.13832,4.79182,2.00504,-0.530381,radar,11.4545,-26.8953,-4.43966,-26.0027,-4.0925,-1.80125,4.45471,0.0599426,0.0842542,0.178203,0.0410893,0.138301,0.06219,0.0878274,0.375762,0.23353,-2.4154,-1.0384,0.05
1477010462200000,-26.1619,-3.85393,4.87714,1.96072,-0.549626,lidar,1.99668,-26.1198,-3.67723,-26.0897,-3.86856,-1.67928,4.50337,0.0596014,0.0782677,0.171904,0.044062,0.146209,0.0622179,0.0877165,0.375379,0.233227,-2.4394,-0.973199999999999,0.05
1477010462250000,-26.2349,-3.6154,4.88028,1.90022,-0.638972,radar,3.27091,-26.5652,-3.85723,-26.1706,-3.64227,-1.55623,4.54875,0.0599452,0.0837236,0.178508,0.0399384,0.136677,0.0622233,0.0876135,0.374894,0.232951,-2.461,-0.907599999999995,0.05
1477010462300000,-26.2606,-3.34739,4.90033,1.84392,-0.667392,lidar,4.26418,-25.9974,-3.24722,-26.2453,-3.41381,-1.4322,4.59081,0.0597059,0.0777372,0.17229,0.0430269,0.144826,0.0621478,0.0875653,0.374452,0.232741,-2.4806,-0.841200000000004,0.05
1477010462350000,-26.3113,-3.10394,4.90427,1.79736,-0.699035,radar,0.209212,-26.2976,-3.01078,-26.3138,-3.18332,-1.30729,4.62954,0.0600309,0.0828893,0.178779,0.0386158,0.135231,0.0620678,0.0875452,0.374114,0.232564,-2.4982,-0.774600000000003,0.05
